stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
00346,,"15745 EAST BAGLEY RD",,  41.371488, -81.809500,,,0,
00348,,"15802 SEVILLE RD",,  41.434989, -81.570566,,,0,
00349,,"PEARL RD & KNOWLTON PKWY",,  41.299420, -81.835099,,,0,
00350,,"15900 MAPLE HEIGHTS BLVD",,  41.415821, -81.569956,,,0,
00358,,"15700 EAST BAGLEY RD",,  41.371520, -81.809185,,,0,
00361,,"1601 WARREN RD",,  41.479555, -81.800036,,,0,
00362,,"E 105TH ST & MAGNOLIA DR",,  41.514912, -81.615351,,,0,
00368,,"BROOKPARK RD & W 161ST ST",,  41.418665, -81.811009,,,0,
00370,,"16151 LAKESHORE BLVD",,  41.580082, -81.566729,,,0,
00373,,"ST. CLAIR AV & HOLMES AV",,  41.560106, -81.566793,,,0,
00375,,"MUNN RD & W 165TH ST",,  41.461962, -81.812270,,,0,
00381,,"ST. CLAIR AV & E. 166TH ST",,  41.561819, -81.564287,,,0,
00383,,"16608 LAKESHORE BLVD",,  41.580611, -81.563749,,,0,
00384,,"16700 ST. CLAIR AV",,  41.562620, -81.563442,,,0,
00387,,"16800 CHAGRIN BLVD",,  41.464455, -81.562504,,,0,
00392,,"16812 CHAGRIN BLVD",,  41.464563, -81.562044,,,0,
00393,,"16812 TARKINGTON AV",,  41.431398, -81.562472,,,0,
00394,,"16813 TARKINGTON AV",,  41.431450, -81.562113,,,0,
00398,,"17201 MILES AV",,  41.438673, -81.559072,,,0,
00399,,"17203 HARVARD AV E",,  41.449769, -81.559460,,,0,
00404,,"CLIFTON BLVD & GRANGER AV",,  41.491506, -81.816733,,,0,
00406,,"17415 HARVARD AV E",,  41.449920, -81.557607,,,0,
00407,,"17419 PURITAS AV",,  41.433915, -81.818734,,,0,
00408,,"17439 LORAIN AV",,  41.450103, -81.818658,,,0,
00410,,"BAGLEY RD & I-71",,  41.371960, -81.821549,,,0,
00411,,"17515 S MILES RD",,  41.435189, -81.555843,,,0,
00412,,"17570 LAKESHORE BLVD",,  41.582773, -81.557834,,,0,
00413,,"LAKESHORE BLVD & WILDWOOD LN",,  41.582928, -81.557828,,,0,
00416,,"LAKESHORE BLVD & MARCELLA RD",,  41.583982, -81.557206,,,0,
00418,,"17700 ST. CLAIR AV",,  41.568109, -81.555756,,,0,
00419,,"17712 PURITAS AV",,  41.434062, -81.820350,,,0,
00421,,"17800 ST. CLAIR AV",,  41.568762, -81.555144,,,0,
00425,,"HARVARD AV & LEE HEIGHTS BLVD",,  41.449900, -81.553563,,,0,
00426,,"MILES AV & LEE HTS BLVD",,  41.436964, -81.553391,,,0,
00427,,"ST. CLAIR AV & E. 179TH ST",,  41.569672, -81.553701,,,0,
00433,,"18200 LORAIN AV",,  41.450758, -81.822992,,,0,
00434,,"18013 PURITAS AV",,  41.433981, -81.823426,,,0,
00437,,"EUCLID AV & CLIFFVIEW RD",,  41.555477, -81.552109,,,0,
00438,,"18120 PURITAS AV",,  41.434112, -81.823984,,,0,
00439,,"SLOANE AV & W CLIFTON BLVD",,  41.486295, -81.823144,,,0,
00441,,"18324 E BAGLEY RD",,  41.372001, -81.828825,,,0,
00444,,"18211 LORAIN AV",,  41.450890, -81.822971,,,0,
00445,,"ST. CLAIR AV & MELVILLE RD",,  41.571539, -81.551225,,,0,
00446,,"18213 HARVARD AV E",,  41.449800, -81.551534,,,0,
00448,,"DETROIT AV & MAILE AV",,  41.482867, -81.825743,,,0,
00449,,"SLOANE AV & PARK ROW",,  41.485735, -81.826105,,,0,
00450,,"SLOANE AV & PARK ROW",,  41.485814, -81.826250,,,0,
00459,,"18624 SYRACUSE AV",,  41.574423, -81.549060,,,0,
00462,,"E BAGLEY RD & HEPBURN RD",,  41.371912, -81.830808,,,0,
00463,,"E BAGLEY RD & HEPBURN RD",,  41.372113, -81.831609,,,0,
00464,,"SLOANE AV & EDANOLA AV",,  41.485204, -81.828338,,,0,
00467,,"18825 ROYALTON RD",,  41.314380, -81.833718,,,0,
00475,,"ROCKY RIVER LOOP",,  41.481232, -81.828173,,,0,
00482,,"19115 ST. CLAIR AV",,  41.575778, -81.545358,,,0,
00485,,"19170 BAGLEY RD",,  41.372308, -81.836538,,,0,
00486,,"19199 ST. CLAIR AV",,  41.575697, -81.545279,,,0,
00489,,"19355 BAGLEY RD",,  41.372102, -81.836919,,,0,
00490,,"HILLIARD BLVD & WOOSTER RD",,  41.471506, -81.835105,,,0,
00492,,"19350 PURITAS AV",,  41.434157, -81.835584,,,0,
00495,,"MILES RD & EMERY RD",,  41.432554, -81.541829,,,0,
00496,,"MILES RD & EMERY RD",,  41.432629, -81.542192,,,0,
00497,,"19516 HARVARD AV",,  41.449815, -81.541924,,,0,
00499,,"CENTER RIDGE RD & WOOSTER PARK DR",,  41.465601, -81.839146,,,0,
00500,,"BAGLEY DR & PLEASANT ST",,  41.372407, -81.839521,,,0,
00501,,"19700 LAKESHORE BLVD",,  41.599869, -81.542314,,,0,
00502,,"19707 HARVARD AV",,  41.449928, -81.540781,,,0,
00505,,"19750 ST. CLAIR AV",,  41.577964, -81.541504,,,0,
00506,,"19751 ST. CLAIR AV",,  41.578028, -81.541608,,,0,
00509,,"BAGLEY DR & PLEASANT ST",,  41.372233, -81.839403,,,0,
00521,,"20115 HARVARD AV",,  41.449952, -81.537558,,,0,
00522,,"20123 LORAIN RD",,  41.449188, -81.842577,,,0,
00524,,"2020 N TAYLOR RD",,  41.534634, -81.566998,,,0,
00531,,"RIVERSIDE DR & MADISON AV",,  41.477449, -81.820277,,,0,
00532,,"2037 N TAYLOR RD",,  41.534718, -81.566911,,,0,
00538,,"20500 ST. CLAIR AV",,  41.581310, -81.535887,,,0,
00544,,"20600 LORAIN RD",,  41.447838, -81.848311,,,0,
00545,,"20627 LORAIN RD",,  41.447504, -81.848979,,,0,
00546,,"2064 STEARNS RD",,  41.502392, -81.609213,,,0,
00549,,"20667 ELLACOTT PKWY",,  41.441503, -81.533183,,,0,
00550,,"20667 ELLACOTT PKWY",,  41.441586, -81.533376,,,0,
00554,,"2074 ADELBERT RD",,  41.504686, -81.607360,,,0,
00559,,"20900 ST. CLAIR AV",,  41.581292, -81.535640,,,0,
00564,,"20955 ELLACOTT PKWY",,  41.441679, -81.531322,,,0,
00571,,"21051 ELLACOTT PKWY",,  41.441642, -81.531264,,,0,
00572,,"21100 SOUTHGATE PARK BLVD",,  41.414583, -81.531610,,,0,
00573,,"21100 SOUTHGATE PARK BLVD",,  41.414472, -81.532010,,,0,
00574,,"SOUTHGATE TRANSIT CENTER STOP #3",,  41.412777, -81.536584,,,0,
00578,,"21170 ELLACOTT PKWY",,  41.441793, -81.530004,,,0,
00586,,"21119 ST. CLAIR AV",,  41.582966, -81.532767,,,0,
00587,,"21300 ST. CLAIR AV",,  41.582879, -81.532676,,,0,
00588,,"WESTGATE TRANSIT CENTER",,  41.460951, -81.854919,,,0,
00589,,"21357 ELLACOTT PKWY",,  41.441850, -81.528977,,,0,
00591,,"2130 ADELBERT RD",,  41.503476, -81.605660,,,0,
00592,,"21500 ST. CLAIR AV",,  41.584087, -81.530416,,,0,
00595,,"21590 CENTER RIDGE RD",,  41.459881, -81.858806,,,0,
00596,,"21590 CENTER RIDGE RD",,  41.460025, -81.858831,,,0,
00599,,"DETROIT RD & WARWICK LN",,  41.471958, -81.860081,,,0,
00601,,"21700 ST. CLAIR AV",,  41.584236, -81.530415,,,0,
00602,,"2175 GREEN RD",,  41.549671, -81.541130,,,0,
00611,,"2199 RIVERSIDE DR",,  41.472316, -81.822894,,,0,
00612,,"22000 CENTER RIDGE RD",,  41.458605, -81.864281,,,0,
00617,,"2210 CEDAR AV",,  41.498323, -81.672674,,,0,
00621,,"ST. CLAIR AV & E 222ND ST",,  41.585604, -81.527052,,,0,
00629,,"22481 CENTER RIDGE RD",,  41.457635, -81.868802,,,0,
00636,,"2255 GREEN RD",,  41.548025, -81.538911,,,0,
00640,,"22657 EUCLID AV",,  41.573394, -81.523481,,,0,
00643,,"CENTER RIDGE RD & TIFFANY RIDGE",,  41.457735, -81.868799,,,0,
00646,,"2280 GREEN RD",,  41.547650, -81.538623,,,0,
00651,,"22900 CENTER RIDGE RD",,  41.456718, -81.874213,,,0,
00654,,"22909 CENTER RIDGE RD",,  41.456687, -81.873887,,,0,
00657,,"22950 EUCLID AV",,  41.575378, -81.519277,,,0,
00658,,"DETROIT RD & BRICK MILL RUN RD",,  41.471444, -81.873783,,,0,
00659,,"DETROIT RD & BRICK MILL RUN RD",,  41.471527, -81.874126,,,0,
00660,,"230 S GREEN RD",,  41.543827, -81.533588,,,0,
00662,,"23000 ST. CLAIR AV",,  41.585793, -81.521303,,,0,
00663,,"23000 ST. CLAIR AV",,  41.585893, -81.521034,,,0,
00664,,"23050 EUCLID AV",,  41.574305, -81.521313,,,0,
00670,,"LAKESHORE BLVD & E 232ND ST",,  41.613860, -81.520266,,,0,
00676,,"23239 LORAIN RD",,  41.435340, -81.878328,,,0,
00677,,"23239 LORAIN RD",,  41.435534, -81.878309,,,0,
00681,,"23300 EUCLID AV",,  41.575606, -81.519130,,,0,
00683,,"23305 CHAGRIN BLVD",,  41.464605, -81.513938,,,0,
00685,,"23300 CHAGRIN BLVD",,  41.464396, -81.514559,,,0,
00690,,"23400 EMERY RD",,  41.435196, -81.513906,,,0,
00696,,"23500 ST. CLAIR AV",,  41.587056, -81.516505,,,0,
00697,,"23500 ST. CLAIR AV",,  41.586762, -81.516974,,,0,
00700,,"23540 LAKESHORE BLVD",,  41.614541, -81.518355,,,0,
00707,,"23600 EMERY RD",,  41.435195, -81.512389,,,0,
00708,,"23600 EMERY RD",,  41.435067, -81.512716,,,0,
00711,,"23700 CHAGRIN BLVD",,  41.464414, -81.512485,,,0,
00717,,"23811 CHAGRIN BLVD",,  41.464482, -81.511132,,,0,
00719,,"23880 FAIRMOUNT BLVD",,  41.486234, -81.511072,,,0,
00720,,"23900 FAIRMOUNT BLVD",,  41.486421, -81.510758,,,0,
00727,,"24018 DETROIT RD",,  41.471465, -81.886538,,,0,
00730,,"24100 CHAGRIN BLVD",,  41.464409, -81.508743,,,0,
00732,,"24110 EUCLID AV",,  41.577441, -81.515835,,,0,
00739,,"24200 CENTER RIDGE RD",,  41.458114, -81.889090,,,0,
00740,,"24231 CENTER RIDGE RD",,  41.458074, -81.889142,,,0,
00744,,"24307 EMERY RD",,  41.435189, -81.507274,,,0,
00748,,"LAKESHORE BLVD & E 246TH ST",,  41.617018, -81.512178,,,0,
00753,,"24600 DETROIT RD",,  41.470773, -81.894281,,,0,
00757,,"CHAGRIN BLVD & FIRE STATION DR",,  41.464543, -81.504545,,,0,
00766,,"LAKESHORE BLVD & E 248TH ST",,  41.617651, -81.510485,,,0,
00767,,"24819 EMERY RD",,  41.435187, -81.502927,,,0,
00768,,"24840 EMERY RD",,  41.435061, -81.503332,,,0,
00776,,"2502 CEDAR AV",,  41.498576, -81.670677,,,0,
00782,,"2514 CEDAR AV",,  41.498494, -81.670656,,,0,
00786,,"25200 CHAGRIN BLVD",,  41.464393, -81.500420,,,0,
00787,,"25201 CHAGRIN BLVD",,  41.464520, -81.501106,,,0,
00789,,"25220 FAIRMOUNT BLVD",,  41.486180, -81.500533,,,0,
00795,,"2536 KEMPER RD",,  41.489286, -81.590324,,,0,
00796,,"2538 KEMPER RD",,  41.489427, -81.590476,,,0,
00800,,"MARTIN LUTHER KING DR & FAIRHILL RD",,  41.492913, -81.601739,,,0,
00801,,"MARTIN LUTHER KING DR & WOODSTOCK AV",,  41.490055, -81.601928,,,0,
00802,,"MARTIN LUTHER KING DR & WOODLAND AV",,  41.488746, -81.602332,,,0,
00808,,"FAIRMOUNT BLVD & RICHMOND RD",,  41.486367, -81.498780,,,0,
00817,,"25759 DETROIT RD",,  41.469757, -81.904743,,,0,
00820,,"25776 CENTER RIDGE RD",,  41.454926, -81.905781,,,0,
00821,,"25850 DETROIT RD (WINFIELD COMMONS APTS)",,  41.469827, -81.904830,,,0,
00822,,"25717 LAKESHORE BLVD",,  41.620366, -81.503857,,,0,
00825,,"25900 EUCLID AV",,  41.586684, -81.503684,,,0,
00829,,"DETROIT RD & COBBLESTONE CHASE",,  41.469376, -81.908158,,,0,
00832,,"ST. CLAIR AV & E 26TH ST",,  41.511652, -81.674165,,,0,
00834,,"27100 CHAGRIN BLVD",,  41.462288, -81.486586,,,0,
00838,,"CENTER RIDGE RD & RADCLIFFE DR",,  41.453913, -81.908972,,,0,
00842,,"EUCLID AV & RICHMOND RD",,  41.588316, -81.501581,,,0,
00846,,"2626 NORTH MORELAND BLVD",,  41.486256, -81.590279,,,0,
00854,,"WARRENSVILLE CTR RD & N PARK BLVD",,  41.487399, -81.536149,,,0,
00855,,"EUCLID AV & RICHMOND RD",,  41.587819, -81.501952,,,0,
00856,,"DETROIT RD & MARVIEW DR",,  41.468341, -81.914515,,,0,
00858,,"CHARDON RD & BRUSHVIEW DR",,  41.577599, -81.494198,,,0,
00869,,"FARGO AV TURNAROUND",,  41.418563, -81.490992,,,0,
00873,,"DETROIT RD & MENDELSSOHN DR",,  41.467822, -81.918422,,,0,
00884,,"27026 CENTER RIDGE RD",,  41.450235, -81.919877,,,0,
00885,,"27027 CHARDON RD",,  41.580662, -81.491094,,,0,
00887,,"LAKESHORE BLVD & E 270TH ST",,  41.623271, -81.496837,,,0,
00895,,"27333 CENTER RIDGE RD(WESTLAKE PORTER LIBRARY)",,  41.448526, -81.924384,,,0,
00896,,"27350 EUCLID AV",,  41.593158, -81.493075,,,0,
00897,,"27366 DETROIT RD",,  41.466823, -81.924046,,,0,
00898,,"27366 DETROIT RD",,  41.466945, -81.924122,,,0,
00899,,"27350 CENTER RIDGE RD",,  41.448647, -81.924366,,,0,
00902,,"27460 CENTER RIDGE RD",,  41.447894, -81.926425,,,0,
00903,,"27470 CENTER RIDGE RD",,  41.447812, -81.926379,,,0,
00905,,"27540 DETROIT RD",,  41.466723, -81.926567,,,0,
00908,,"DETROIT RD & REMINGTON DR",,  41.466144, -81.929373,,,0,
00910,,"TUNGSTEN RD LOOP",,  41.597887, -81.492932,,,0,
00917,,"27875 OSBORN RD",,  41.482163, -81.927515,,,0,
00918,,"27878 OSBORN RD",,  41.482259, -81.927289,,,0,
00928,,"28080 CENTER RIDGE RD",,  41.443689, -81.933375,,,0,
00934,,"28300 CENTER RIDGE RD",,  41.441955, -81.935125,,,0,
00936,,"28239 DETROIT RD",,  41.465610, -81.934869,,,0,
00937,,"28303 DETROIT RD",,  41.465479, -81.935789,,,0,
00941,,"CENTER RIDGE & CHASE DR",,  41.440162, -81.936823,,,0,
00942,,"28420 LAKESHORE BLVD",,  41.627348, -81.487244,,,0,
00944,,"CENTER RIDGE RD & WESTLAKE VILLAGE DR",,  41.439001, -81.937932,,,0,
00948,,"CENTER RIDGE & HEALTH CAMPUS DR",,  41.435962, -81.940657,,,0,
00949,,"DETROIT RD & SETTLERS RESERVE WAY",,  41.465198, -81.938739,,,0,
00956,,"2880 WOODHILL RD",,  41.480509, -81.619127,,,0,
00962,,"E 79TH ST BLUE-GREEN LINE STATION",,  41.480647, -81.632967,,,0,
00964,,"29017 OSBORN RD",,  41.482223, -81.940665,,,0,
00971,,"29214 OSBORN RD",,  41.482313, -81.942975,,,0,
00997,,"29825 CHAGRIN BLVD",,  41.462322, -81.467918,,,0,
00998,,"29825 CHAGRIN BLVD",,  41.462406, -81.468153,,,0,
00999,,"WOODHILL RD & PARKVIEW AV",,  41.476971, -81.620834,,,0,
01015,,"CLARK AV & W 30TH ST",,  41.469934, -81.702668,,,0,
01016,,"WOODHILL RD & PARKVIEW AV",,  41.477197, -81.620867,,,0,
01029,,"30503 WOLF RD",,  41.485261, -81.956736,,,0,
01030,,"30510 WOLF RD",,  41.485304, -81.956447,,,0,
01033,,"W 14TH ST & CLARK AV",,  41.470449, -81.691163,,,0,
01072,,"3201 HARVARD AV",,  41.447162, -81.666145,,,0,
01085,,"325 UNION ST",,  41.380714, -81.524860,,,0,
01087,,"W 25TH ST & MEYER AV",,  41.465257, -81.700110,,,0,
01095,,"3290 WARRENSVILLE CENTER RD",,  41.470062, -81.536451,,,0,
01100,,"3360 W 210TH ST",,  41.460226, -81.852801,,,0,
01101,,"3300 W 98TH ST",,  41.464014, -81.751147,,,0,
01104,,"3289 W 98TH ST",,  41.464351, -81.751071,,,0,
01109,,"CLARK AV & W 33RD ST",,  41.469887, -81.705848,,,0,
01120,,"W 210TH ST & WESTGATE 2ND DR",,  41.460787, -81.852669,,,0,
01125,,"BROADVIEW RD & PEARL RD",,  41.441290, -81.704326,,,0,
01129,,"MONTICELLO BLVD & BRANDON RD",,  41.525533, -81.558766,,,0,
01130,,"SCRANTON RD & METROHEALTH DR",,  41.463071, -81.698817,,,0,
01135,,"3407 SCRANTON RD",,  41.461630, -81.699064,,,0,
01138,,"3410 ROCKY RIVER DR",,  41.460436, -81.814357,,,0,
01142,,"3426 W 98TH ST",,  41.460414, -81.751124,,,0,
01143,,"3427 E 116TH ST",,  41.465543, -81.602834,,,0,
01144,,"3428 E 116TH ST",,  41.465581, -81.602936,,,0,
01145,,"ROCKY RIVER DR & MARQUIS AV",,  41.458963, -81.814736,,,0,
01149,,"E 93RD ST & HEATH AV",,  41.465467, -81.621532,,,0,
01153,,"3474 MONTICELLO BLVD",,  41.528474, -81.555436,,,0,
01156,,"5 SEVERANCE CIRCLE (SEVERANCE MEDICAL BLDG)",,  41.516032, -81.548751,,,0,
01166,,"3535 ROCKY RIVER DR",,  41.457070, -81.815183,,,0,
01167,,"3540 RIDGE RD",,  41.460718, -81.738545,,,0,
01172,,"3570 RIDGE RD",,  41.459025, -81.738269,,,0,
01173,,"3570 WARRENSVILLE CTR RD",,  41.462808, -81.536252,,,0,
01188,,"ROCKY RIVER DR & LUCILLE AV",,  41.454167, -81.815898,,,0,
01191,,"3677 LEE RD",,  41.459467, -81.564845,,,0,
01193,,"370 S GREEN RD",,  41.542256, -81.531332,,,0,
01199,,"3720 E 93RD ST",,  41.457827, -81.621482,,,0,
01204,,"3751 ROCKY RIVER DR",,  41.451751, -81.816456,,,0,
01205,,"MAYFIELD RD & MAPLE RD",,  41.520587, -81.544550,,,0,
01208,,"3520 W 210TH ST",,  41.458496, -81.852822,,,0,
01209,,"3580 W 210TH ST",,  41.458085, -81.852771,,,0,
01218,,"W 210TH ST & RESERVE CT",,  41.456329, -81.852857,,,0,
01224,,"ROCKY RIVER DR & FERNSHAW AV",,  41.448942, -81.817198,,,0,
01228,,"MAYFIELD RD & WARRENSVILLE CTR RD",,  41.520607, -81.537510,,,0,
01229,,"ROCKY RIVER DR & CHATFIELD AV",,  41.446534, -81.817912,,,0,
01242,,"ROCKY RIVER DR & LARCHWOOD AV",,  41.444515, -81.818578,,,0,
01257,,"PEARL RD & BROADVIEW RD",,  41.441959, -81.704575,,,0,
01258,,"ROCKY RIVER DR & VALLEY VIEW AV",,  41.441591, -81.819431,,,0,
01269,,"ROCKSIDE RD & LOMBARDO CENTER",,  41.400035, -81.663098,,,0,
01270,,"4224 MONTICELLO BLVD",,  41.537579, -81.528900,,,0,
01274,,"ROCKSIDE RD & LOMBARDO CENTER",,  41.400216, -81.664102,,,0,
01283,,"4323 CLARKWOOD PKWY",,  41.442550, -81.524295,,,0,
01284,,"4323 CLARKWOOD PKWY",,  41.442646, -81.523548,,,0,
01290,,"MAYFIELD RD & SHEFFIELD RD",,  41.520393, -81.523200,,,0,
01295,,"PEARL RD & WOBURN AV",,  41.436382, -81.708994,,,0,place_brga
01301,,"4415 BROOKPARK RD",,  41.418767, -81.715734,,,0,
01306,,"E 143RD ST & MAPLEROW AV",,  41.438345, -81.581847,,,0,
01309,,"4440 GRANADA BLVD",,  41.439532, -81.520737,,,0,
01310,,"4440 WARRENSVILLE CTR RD",,  41.438144, -81.536000,,,0,
01311,,"4440 WARRENSVILLE CTR RD",,  41.438258, -81.536167,,,0,
01326,,"4510 WARRENSVILLE CTR RD",,  41.436891, -81.536184,,,0,
01327,,"4510 WARRENSVILLE CTR RD",,  41.436311, -81.535952,,,0,
01328,,"4512 PAYNE AV",,  41.511622, -81.655244,,,0,
01330,,"4521 GRANADA BLVD",,  41.437353, -81.520748,,,0,
01334,,"GRAYTON RD & CYCLONE DR",,  41.432302, -81.838739,,,0,
01335,,"4535 MONTICELLO BLVD",,  41.539462, -81.515271,,,0,
01338,,"MONTICELLO BLVD & AZALEA DR",,  41.539336, -81.515372,,,0,
