stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
592,,21500 ST. CLAIR AV,,41.584087,-81.530416,,,0,
595,,21590 CENTER RIDGE RD,,41.459881,-81.858806,,,0,
596,,21590 CENTER RIDGE RD,,41.460025,-81.858831,,,0,
599,,DETROIT RD & WARWICK LN,,41.471958,-81.860081,,,0,
601,,21700 ST. CLAIR AV,,41.584236,-81.530415,,,0,
602,,2175 GREEN RD,,41.549671,-81.54113,,,0,
611,,2199 RIVERSIDE DR,,41.472316,-81.822894,,,0,
612,,22000 CENTER RIDGE RD,,41.458605,-81.864281,,,0,
617,,2210 CEDAR AV,,41.498323,-81.672674,,,0,
621,,ST. CLAIR AV & E 222ND ST,,41.585604,-81.527052,,,0,
629,,22481 CENTER RIDGE RD,,41.457635,-81.868802,,,0,
636,,2255 GREEN RD,,41.548025,-81.538911,,,0,
640,,22657 EUCLID AV,,41.573394,-81.523481,,,0,
643,,CENTER RIDGE RD & TIFFANY RIDGE,,41.457735,-81.868799,,,0,
646,,2280 GREEN RD,,41.54765,-81.538623,,,0,
651,,22900 CENTER RIDGE RD,,41.456718,-81.874213,,,0,
654,,22909 CENTER RIDGE RD,,41.456687,-81.873887,,,0,
657,,22950 EUCLID AV,,41.575378,-81.519277,,,0,
658,,DETROIT RD & BRICK MILL RUN RD,,41.471444,-81.873783,,,0,
659,,DETROIT RD & BRICK MILL RUN RD,,41.471527,-81.874126,,,0,
660,,230 S GREEN RD,,41.543827,-81.533588,,,0,
662,,23000 ST. CLAIR AV,,41.585793,-81.521303,,,0,
663,,23000 ST. CLAIR AV,,41.585893,-81.521034,,,0,
664,,23050 EUCLID AV,,41.574305,-81.521313,,,0,
670,,LAKESHORE BLVD & E 232ND ST,,41.61386,-81.520266,,,0,
676,,23239 LORAIN RD,,41.43534,-81.878328,,,0,
677,,23239 LORAIN RD,,41.435534,-81.878309,,,0,
681,,23300 EUCLID AV,,41.575606,-81.51913,,,0,
683,,23305 CHAGRIN BLVD,,41.464605,-81.513938,,,0,
685,,23300 CHAGRIN BLVD,,41.464396,-81.514559,,,0,
690,,23400 EMERY RD,,41.435196,-81.513906,,,0,
696,,23500 ST. CLAIR AV,,41.587056,-81.516505,,,0,
697,,23500 ST. CLAIR AV,,41.586762,-81.516974,,,0,
700,,23540 LAKESHORE BLVD,,41.614541,-81.518355,,,0,
707,,23600 EMERY RD,,41.435195,-81.512389,,,0,
708,,23600 EMERY RD,,41.435067,-81.512716,,,0,
711,,23700 CHAGRIN BLVD,,41.464414,-81.512485,,,0,
717,,23811 CHAGRIN BLVD,,41.464482,-81.511132,,,0,
719,,23880 FAIRMOUNT BLVD,,41.486234,-81.511072,,,0,
720,,23900 FAIRMOUNT BLVD,,41.486421,-81.510758,,,0,
727,,24018 DETROIT RD,,41.471465,-81.886538,,,0,
730,,24100 CHAGRIN BLVD,,41.464409,-81.508743,,,0,
732,,24110 EUCLID AV,,41.577441,-81.515835,,,0,
739,,24200 CENTER RIDGE RD,,41.458114,-81.88909,,,0,
740,,24231 CENTER RIDGE RD,,41.458074,-81.889142,,,0,
744,,24307 EMERY RD,,41.435189,-81.507274,,,0,
748,,LAKESHORE BLVD & E 246TH ST,,41.617018,-81.512178,,,0,
753,,24600 DETROIT RD,,41.470773,-81.894281,,,0,
757,,CHAGRIN BLVD & FIRE STATION DR,,41.464543,-81.504545,,,0,
766,,LAKESHORE BLVD & E 248TH ST,,41.617651,-81.510485,,,0,
767,,24819 EMERY RD,,41.435187,-81.502927,,,0,
768,,24840 EMERY RD,,41.435061,-81.503332,,,0,
776,,2502 CEDAR AV,,41.498576,-81.670677,,,0,
782,,2514 CEDAR AV,,41.498494,-81.670656,,,0,
786,,25200 CHAGRIN BLVD,,41.464393,-81.50042,,,0,
787,,25201 CHAGRIN BLVD,,41.46452,-81.501106,,,0,
789,,25220 FAIRMOUNT BLVD,,41.48618,-81.500533,,,0,
795,,2536 KEMPER RD,,41.489286,-81.590324,,,0,
796,,2538 KEMPER RD,,41.489427,-81.590476,,,0,
800,,MARTIN LUTHER KING DR & FAIRHILL RD,,41.492913,-81.601739,,,0,
801,,MARTIN LUTHER KING DR & WOODSTOCK AV,,41.490055,-81.601928,,,0,
802,,MARTIN LUTHER KING DR & WOODLAND AV,,41.488746,-81.602332,,,0,
808,,FAIRMOUNT BLVD & RICHMOND RD,,41.486367,-81.49878,,,0,
817,,25759 DETROIT RD,,41.469757,-81.904743,,,0,
820,,25776 CENTER RIDGE RD,,41.454926,-81.905781,,,0,
821,,25850 DETROIT RD (WINFIELD COMMONS APTS),,41.469827,-81.90483,,,0,
822,,25717 LAKESHORE BLVD,,41.620366,-81.503857,,,0,
825,,25900 EUCLID AV,,41.586684,-81.503684,,,0,
829,,DETROIT RD & COBBLESTONE CHASE,,41.469376,-81.908158,,,0,
832,,ST. CLAIR AV & E 26TH ST,,41.511652,-81.674165,,,0,
834,,27100 CHAGRIN BLVD,,41.462288,-81.486586,,,0,
838,,CENTER RIDGE RD & RADCLIFFE DR,,41.453913,-81.908972,,,0,
842,,EUCLID AV & RICHMOND RD,,41.588316,-81.501581,,,0,
846,,2626 NORTH MORELAND BLVD,,41.486256,-81.590279,,,0,
854,,WARRENSVILLE CTR RD & N PARK BLVD,,41.487399,-81.536149,,,0,
855,,EUCLID AV & RICHMOND RD,,41.587819,-81.501952,,,0,
856,,DETROIT RD & MARVIEW DR,,41.468341,-81.914515,,,0,
858,,CHARDON RD & BRUSHVIEW DR,,41.577599,-81.494198,,,0,
869,,FARGO AV TURNAROUND,,41.418563,-81.490992,,,0,
873,,DETROIT RD & MENDELSSOHN DR,,41.467822,-81.918422,,,0,
884,,27026 CENTER RIDGE RD,,41.450235,-81.919877,,,0,
885,,27027 CHARDON RD,,41.580662,-81.491094,,,0,
887,,LAKESHORE BLVD & E 270TH ST,,41.623271,-81.496837,,,0,
895,,27333 CENTER RIDGE RD(WESTLAKE PORTER LIBRARY),,41.448526,-81.924384,,,0,
896,,27350 EUCLID AV,,41.593158,-81.493075,,,0,
897,,27366 DETROIT RD,,41.466823,-81.924046,,,0,
898,,27366 DETROIT RD,,41.466945,-81.924122,,,0,
899,,27350 CENTER RIDGE RD,,41.448647,-81.924366,,,0,
902,,27460 CENTER RIDGE RD,,41.447894,-81.926425,,,0,
903,,27470 CENTER RIDGE RD,,41.447812,-81.926379,,,0,
905,,27540 DETROIT RD,,41.466723,-81.926567,,,0,
908,,DETROIT RD & REMINGTON DR,,41.466144,-81.929373,,,0,
910,,TUNGSTEN RD LOOP,,41.597887,-81.492932,,,0,
917,,27875 OSBORN RD,,41.482163,-81.927515,,,0,
918,,27878 OSBORN RD,,41.482259,-81.927289,,,0,
928,,28080 CENTER RIDGE RD,,41.443689,-81.933375,,,0,
934,,28300 CENTER RIDGE RD,,41.441955,-81.935125,,,0,
936,,28239 DETROIT RD,,41.46561,-81.934869,,,0,
937,,28303 DETROIT RD,,41.465479,-81.935789,,,0,
941,,CENTER RIDGE & CHASE DR,,41.440162,-81.936823,,,0,
942,,28420 LAKESHORE BLVD,,41.627348,-81.487244,,,0,
944,,CENTER RIDGE RD & WESTLAKE VILLAGE DR,,41.439001,-81.937932,,,0,
948,,CENTER RIDGE & HEALTH CAMPUS DR,,41.435962,-81.940657,,,0,
949,,DETROIT RD & SETTLERS RESERVE WAY,,41.465198,-81.938739,,,0,
956,,2880 WOODHILL RD,,41.480509,-81.619127,,,0,
962,,E 79TH ST BLUE-GREEN LINE STATION,,41.480647,-81.632967,,,0,
964,,29017 OSBORN RD,,41.482223,-81.940665,,,0,
971,,29214 OSBORN RD,,41.482313,-81.942975,,,0,
997,,29825 CHAGRIN BLVD,,41.462322,-81.467918,,,0,
998,,29825 CHAGRIN BLVD,,41.462406,-81.468153,,,0,
999,,WOODHILL RD & PARKVIEW AV,,41.476971,-81.620834,,,0,
1015,,CLARK AV & W 30TH ST,,41.469934,-81.702668,,,0,
1016,,WOODHILL RD & PARKVIEW AV,,41.477197,-81.620867,,,0,
1029,,30503 WOLF RD,,41.485261,-81.956736,,,0,
1030,,30510 WOLF RD,,41.485304,-81.956447,,,0,
1033,,W 14TH ST & CLARK AV,,41.470449,-81.691163,,,0,
1072,,3201 HARVARD AV,,41.447162,-81.666145,,,0,
1085,,325 UNION ST,,41.380714,-81.52486,,,0,
1087,,W 25TH ST & MEYER AV,,41.465257,-81.70011,,,0,
1095,,3290 WARRENSVILLE CENTER RD,,41.470062,-81.536451,,,0,
1100,,3360 W 210TH ST,,41.460226,-81.852801,,,0,
1101,,3300 W 98TH ST,,41.464014,-81.751147,,,0,
1104,,3289 W 98TH ST,,41.464351,-81.751071,,,0,
1109,,CLARK AV & W 33RD ST,,41.469887,-81.705848,,,0,
1120,,W 210TH ST & WESTGATE 2ND DR,,41.460787,-81.852669,,,0,
1125,,BROADVIEW RD & PEARL RD,,41.44129,-81.704326,,,0,
1129,,MONTICELLO BLVD & BRANDON RD,,41.525533,-81.558766,,,0,
1130,,SCRANTON RD & METROHEALTH DR,,41.463071,-81.698817,,,0,
1135,,3407 SCRANTON RD,,41.46163,-81.699064,,,0,
1138,,3410 ROCKY RIVER DR,,41.460436,-81.814357,,,0,
1142,,3426 W 98TH ST,,41.460414,-81.751124,,,0,
1143,,3427 E 116TH ST,,41.465543,-81.602834,,,0,
1144,,3428 E 116TH ST,,41.465581,-81.602936,,,0,
1145,,ROCKY RIVER DR & MARQUIS AV,,41.458963,-81.814736,,,0,
1149,,E 93RD ST & HEATH AV,,41.465467,-81.621532,,,0,
1153,,3474 MONTICELLO BLVD,,41.528474,-81.555436,,,0,
1156,,5 SEVERANCE CIRCLE (SEVERANCE MEDICAL BLDG),,41.516032,-81.548751,,,0,
1166,,3535 ROCKY RIVER DR,,41.45707,-81.815183,,,0,
1167,,3540 RIDGE RD,,41.460718,-81.738545,,,0,
1172,,3570 RIDGE RD,,41.459025,-81.738269,,,0,
1173,,3570 WARRENSVILLE CTR RD,,41.462808,-81.536252,,,0,
1188,,ROCKY RIVER DR & LUCILLE AV,,41.454167,-81.815898,,,0,
1191,,3677 LEE RD,,41.459467,-81.564845,,,0,
1193,,370 S GREEN RD,,41.542256,-81.531332,,,0,
1199,,3720 E 93RD ST,,41.457827,-81.621482,,,0,
1204,,3751 ROCKY RIVER DR,,41.451751,-81.816456,,,0,
1205,,MAYFIELD RD & MAPLE RD,,41.520587,-81.54455,,,0,
1208,,3520 W 210TH ST,,41.458496,-81.852822,,,0,
1209,,3580 W 210TH ST,,41.458085,-81.852771,,,0,
1218,,W 210TH ST & RESERVE CT,,41.456329,-81.852857,,,0,
1224,,ROCKY RIVER DR & FERNSHAW AV,,41.448942,-81.817198,,,0,
1228,,MAYFIELD RD & WARRENSVILLE CTR RD,,41.520607,-81.53751,,,0,
1229,,ROCKY RIVER DR & CHATFIELD AV,,41.446534,-81.817912,,,0,
1242,,ROCKY RIVER DR & LARCHWOOD AV,,41.444515,-81.818578,,,0,
1257,,PEARL RD & BROADVIEW RD,,41.441959,-81.704575,,,0,
1258,,ROCKY RIVER DR & VALLEY VIEW AV,,41.441591,-81.819431,,,0,
1269,,ROCKSIDE RD & LOMBARDO CENTER,,41.400035,-81.663098,,,0,
1270,,4224 MONTICELLO BLVD,,41.537579,-81.5289,,,0,
1274,,ROCKSIDE RD & LOMBARDO CENTER,,41.400216,-81.664102,,,0,
1283,,4323 CLARKWOOD PKWY,,41.44255,-81.524295,,,0,
1284,,4323 CLARKWOOD PKWY,,41.442646,-81.523548,,,0,
1290,,MAYFIELD RD & SHEFFIELD RD,,41.520393,-81.5232,,,0,
1295,,PEARL RD & WOBURN AV,,41.436382,-81.708994,,,0,place_brga
1301,,4415 BROOKPARK RD,,41.418767,-81.715734,,,0,
1306,,E 143RD ST & MAPLEROW AV,,41.438345,-81.581847,,,0,
1309,,4440 GRANADA BLVD,,41.439532,-81.520737,,,0,
1310,,4440 WARRENSVILLE CTR RD,,41.438144,-81.536,,,0,
1311,,4440 WARRENSVILLE CTR RD,,41.438258,-81.536167,,,0,
1326,,4510 WARRENSVILLE CTR RD,,41.436891,-81.536184,,,0,
1327,,4510 WARRENSVILLE CTR RD,,41.436311,-81.535952,,,0,
1328,,4512 PAYNE AV,,41.511622,-81.655244,,,0,
1330,,4521 GRANADA BLVD,,41.437353,-81.520748,,,0,
1334,,GRAYTON RD & CYCLONE DR,,41.432302,-81.838739,,,0,
1335,,4535 MONTICELLO BLVD,,41.539462,-81.515271,,,0,
1338,,MONTICELLO BLVD & AZALEA DR,,41.539336,-81.515372,,,0,
1351,,4621 E 177TH ST,,41.433878,-81.554115,,,0,
1352,,4614 E 131ST ST,,41.43432,-81.592846,,,0,
1359,,4671 COUNTRY LN,,41.432897,-81.49095,,,0,
1360,,4671 COUNTRY LN,,41.432835,-81.490874,,,0,
1366,,469 E 110TH ST,,41.543662,-81.608954,,,0,
1367,,4690 GRAYTON RD,,41.427693,-81.84298,,,0,
1388,,4770 LEE RD,,41.429747,-81.564745,,,0,
1389,,4770 LEE RD,,41.429796,-81.564902,,,0,
1396,,4795 TIEDEMAN RD,,41.428005,-81.762083,,,0,
1398,,4800 COUNTRY LN,,41.429909,-81.492279,,,0,
1406,,4816 TIEDEMAN RD,,41.427553,-81.762074,,,0,
1407,,4820 LEE RD,,41.428359,-81.564758,,,0,
1408,,MONTICELLO BLVD & ELAINE ST,,41.538863,-81.503467,,,0,
1409,,4840 HENRY ST,,41.428108,-81.599239,,,0,
1410,,4840 HENRY ST,,41.428388,-81.599516,,,0,
1423,,496 E 110TH ST,,41.543628,-81.608839,,,0,
1424,,4966 WOODLAND AV,,41.488361,-81.653903,,,0,
1429,,50 SEVERANCE CIRCLE (SEVERANCE PLACE),,41.519415,-81.55222,,,0,
1433,,5000 TIEDEMAN RD,,41.424082,-81.760259,,,0,
1434,,5000 TIEDEMAN RD,,41.423757,-81.760438,,,0,
1438,,5100 PEARL RD,,41.420011,-81.726709,,,0,
1443,,5172 TURNEY RD,,41.420739,-81.608868,,,0,
1444,,HARVARD AV & E 53RD ST,,41.448232,-81.653188,,,0,
1445,,SUPERIOR AV & E 52ND ST,,41.516991,-81.654039,,,0,
1447,,STORER AV & W 54TH ST,,41.462412,-81.723357,,,0,
1451,,5228 LEE RD,,41.418171,-81.566074,,,0,
1462,,LAURENT DR & REGENCY DR,,41.379886,-81.723891,,,0,
1469,,HARVARD AV & E 55TH ST,,41.448267,-81.651261,,,0,
1471,,5408 TURNEY RD,,41.415229,-81.604835,,,0,
1472,,TURNEY RD & LIBRARY DR,,41.415088,-81.604531,,,0,
